@relation newArff

@attribute Sms string
@attribute class{'spam', 'NotSpam'}

@data
"halo jangan lupa hari minggu jam 10 ada android kejar di labtek v lt 3 ruang 7610 tunggu konfirmasi iya minta id line nya juga dong he",NotSpam
"pmk itb masih dalam nuansa wisuda jumat kali ini tema jesus the solid rock _url_ jumat 1 apr 16 9232 1100 wib datang iya gbu",NotSpam
"pmk itb shallom pmk itb ada spesial loh di jumat minggu ini 1222016 jumat regenerasi spirit 1100wib 9232 sampai ketemu besok gbu",NotSpam
"guna kode otp 187130 verifikasi nomor telepon anda di website klikindomaret",NotSpam
"selamat siang kak saya salah satu serta iak bandung saya ingin tanya pada kakak sela fasilitator saya apa ada prosedur khusus izin tidak ikut study group perdana lalu apa saya boleh ikut study group kelompok lain bagai ganti",NotSpam
"g - 1234 - 123441 adalah kode verifikasi google anda",NotSpam
"jadwal minggu ini selamat pagi anggota jadwal mbwg minggu ini senin latihanselasa audiensi bmbcrabu latih",NotSpam
"selamat kamu pilih bagai fasilitator indonesia android kejar jangan lupa datang ke facilitator meetup info detail silah cek email kamu",NotSpam
"ingin tahu rahasia sukses kunjung lenovo siap maju di aula timur itb raih sukses siap maju sama lenovo infohttpbitlysiapmaju - aju",NotSpam
"tokopedia dear candidatetokopedia invite you to do the online test for software engineer - intern kindly check your email deadline 2212016 q joinatokope",NotSpam
"november baru kelar ini lagi ribet susun proposal",NotSpam
"sori juga hp kemarin sering error jadi tidak dibales cuma bisa balas kadang - kadang",NotSpam
"udah hari selasa itu urus",NotSpam
"shalomm intermed nanti kita rapat iya di tvst jam 1815 konfirmasi iya datang apa engga gbu",NotSpam
"selamat hari mingguui jangan lupa iya besok kita rapat intermed di tvst jam 1815 datengyah datengyah gbuu d",NotSpam
"shallom intermeds ini anthonya koordiv intermedia nanti kita rapat iya di tvst pukul 1815 konfirmasi iya hadir atau tidak gbuu d",NotSpam
"daftar nomor anda hasil terima kasih update tentang barca inter dan arsenal tekan 465",NotSpam
"fer selamat ulang tahun panjang umur sukses selalu",NotSpam
"neng coba saja telepon mas yuli dari nganter sampai skrng belum plng",NotSpam
"siip deh",NotSpam
"tokopedia - isi ulang pulsa hasil pada nomor 081 - 0818135005 produk telkomsel - simpati - 50000 pada tanggal 2 - 2 agustus 2016 1614",NotSpam
"aslmkm mbak nilta bibit durian bibit mangga sm bibit rambutan sm kitri juga semua 2250000 kapan saya ambil uang ke bndung",NotSpam
"neng kang asep jumlah uang 2 - 250000",NotSpam
"rekam e ktp bisa tunggu sekarang di camat",NotSpam
"maaf saya lagi luar ikut gerak jalan porpemkot",NotSpam
"yah beli makan mana masih jauh tidak ada bisa jemput tidak",NotSpam
"selamat anda dapat 10 poin dari isi ulang pulsa 50000 tambah isi ulang dapat poin lebih banyak info hub 700 atau klik _url_ sk",NotSpam
"tolong atur saja bagaimana cara agar dana bisa penuh",NotSpam
"guna kode otp bxkgidai atas bayar belanja anda pada merchant tokopedia jumlah rp 50000 no transaksi 36630511 bca klikpay",NotSpam
"oiya kakak perempuan maaf kemarin lupa muluu ini nomor rek aku bni 038348 - 038348373 an asanilta fahda",NotSpam
"telah milik rekening paypal kini saat ajar mudah guna layan kami pada dasar anda luk saat checkout adalah alamat email dan sandi anda tidak ada harus masuk rinci kartu tentu saja lebih aman bagi anda atau kisi formulir online panjang selain itu beli memenuhi syarat akan lindung lindung beli",NotSpam
"ibu saya sudah di depan rumah kenapa",NotSpam
"fery sehat udah makan",NotSpam
"siip maaf yaa dari tadi tidak pegang hp",NotSpam
"_url_ anda telah hasil isi pulsa oleh nidiapulsa besar rp20000 regular pada 2807 1315ref276175300dpt mbl tkn 123451",NotSpam
"besok bawa 35 yah buat bajukonsumsi di bis ke civita",NotSpam
"maaf aku baru baca",NotSpam
"halo apa kabar",NotSpam
"ok pak bentar lagi saya ke depan",NotSpam
"rekening ponsel 13052016 021010 no ref 4168575094 tarik tunai idr 10000000 di atm id3696 hasil",NotSpam
"kumpul defero malam panitia defero 2015 penasaran sudah jadi panitia tapi belum tahu divisi apa datang iya besok 13 april 2015 kumpul perdana panitia defero 2015 di studio rk 1830 sudah mknsholat ada makan _url_ yaai",NotSpam
"itb sc assalamualaykum bimo kamu trdftr di pekan - 3 itb sc sabtu 030415registrasi jam 1330 - 1400 gsg salman jk trlambat akn ada pngurangan poin pasti kamu hadir sama lain jgn lupa mmbawa al - quran alat tulis aa 2 lbr jaket obat - obat pribadi dc baju kokokemeja lk tutup aurat pr sopan dan rapiyuk lurus niat moga allah ikan hidayah kbrkahan utkmu kita semua aamin - tim itb sc",NotSpam
"jarkom asisten pti sila cek kelulus di web bagi lulus wajib hadir briefing hari inirabu11 feb 1830 di gd mektan jika tidak dapat hadir serta izin valid balas sms ini belum pukul 4 sore hari ini trims",NotSpam
"urpa - ersi jumat ini tanggal 27 feb 2015 bakal ada sparring dan latian sama looh sama uru unit renang unpad jam 5 sore di kolam banggan be there ps kali kali mau cari jodoh sekali",NotSpam
"selamat pagi ka saya wilmar wakil cakru radio kampus 2015 undang kakak hadir dalam acara dies natalis rk 2015 pada tunggu datang iya kak dan jangan lupa konfirmasi hadir balas sms ini terima kasih kak d",NotSpam
"pesan 336553187 - mohon laku bayar via atm mandiri atau internet banking belum 1 - 1 aug 2016 periksa email anda instruksi lebih lanjut",NotSpam
"cuma hari ini imeooredoo freedom combo xxl hanya rp149rbnormal rp199rbdptkan unlimited ag big bonus ayo tekan123ok",NotSpam
"maaf kak tidak bisa datang ada tugas besar besok kak",NotSpam
"maap ini abangmpok tugas osjur lagi banyak banget aye tidak hadir dulu ye",NotSpam
"baik kak maap baru balas he kakak bagaimana kabarnyaa emang ada sertifikat kok kak tapi paling baru dibagiin semester depan pas sudah masuk butuh buru - buru tidak kak",NotSpam
"hihi baik hamdalah - aku butuh dikumpulin tglig ini bagai syarat lulus begitu dari prodi he kalau softcopy nya saja begitu bisa tidak iya",NotSpam
"xlsisa kuota pkt hotrod 15gb eohr anda kurang dari eoomb info kuota 1237 atau _url_ info 817",NotSpam
"cnn id invites you for hr intv on monday 1605 at 3 private message at ea floor trans tv jkt bring cv campus reference letter send confirmation to ghea 0823082391 - 08230823917",NotSpam
"smsp1 jangan lupa iya besok datang jam 6 lambat potong gaji p 2 bawa laptop buat backup dosen hari h pasti dinamis loo 3 selalu siap slide iya baca buat materi hari dua pasti kalau semua video jalan jaga jaga kalau umpama dosen tidak bisa kisi cofast harus siap kisi 4 bila ada masalah bisa hubung saya tapi usaha cari solusi sendiri dulu iya 5 jangan lupa bawa goodiebag besok ada 3 mug loo d salam cinta dari wahyu d",NotSpam
"bagi minat silah langsung kontak mas insan ke insanairgmailcom atau ke nomor 0813110 - 08131105850",NotSpam
"pilu 20 helo massa hmif buat dpt belum dapat password masalah login sehingga kemarin tidak bisa milih sms nim kamu ke 081215992 - 08121599230 iya d",NotSpam
"yang biasa kalau buat masang pigura pak 5 cm mungkin kurang lebih",NotSpam
"hmif goes outteman mudah komunikasi saya minta line id teman iya untuk diadd di grupdiingatkan lagi lunas biaya hmif gus out iya belum bayar natan divisi ekstrakampus 13513070",NotSpam
"permisi kak kami kelompok 4 mau asistensi besok kira - ira bisa tidak iya",NotSpam
"eh kalau unsur transisi juga rangkum",NotSpam
"oya _url_ minggu ada potong kalau mbak jadi pakai salah satu desain harga jadi asribu per hitam",NotSpam
"fer bisa minta tolong scannin soal mat integral tentu terus kirimin ke email saya",NotSpam
"halo bimoaku shafira dari veritrans mau follow up kait tawar kerjasama veritrans hmif itb waktu itumohon info iya thanks",NotSpam
"kalau selasa kosong jamberapa kakak",NotSpam
"di sekre kak oh oke kaak gapapaa",NotSpam
"tempat duduk nomor 5 pinggir",NotSpam
"fer libur sampai kapan",NotSpam
"sumonngo cek gallery kami di ig bijikacangcraft",NotSpam
"ke aula apa cc barat iya",NotSpam
"fer libur kapan",NotSpam
"sekolah kan jam 7",NotSpam
"mohon tunggu bentar kami akan kirim gambar motif lain",NotSpam
"oiya lupa konfirm aku insha allah datang",NotSpam
"ok mau cek spek ini mmpung masih kosan jdi prlu di bwa manset kerudung sma ninja",NotSpam
"legging kak sama kerudung segi empat hitam",NotSpam
"nomor tri kamu 6 - 689651406309 sisa kuota internet reguler kamu 1418 mb info lanjut cek di 1 - 13 atau lalu aplikasi bimatri",NotSpam
"fer kamu masih ada data fisika kita dulu ngak kalo ada tolong cek kalau kita tembak di berapa meter",NotSpam
"co ini saya ajo saya mau makan malam dulu sama ryan ke simpang",NotSpam
"maaf ryan saya masih meeting masih avail smpe jam berapa",NotSpam
"kawan xiib besok pulang tes kumpul di hall bawa uang 35 rb buat kado kue apa yahya kasih ke dedep oliv atau felim thanks",NotSpam
"anda telah hubung oleh 628122734 - 62812273410",NotSpam
"iya boleh nanti saya hubung terima kasih iya",NotSpam
"hadiah baik buah hati adalah waktu anda untuk sisih jenak dan kita mulai antar di hari pertama sekolah",NotSpam
"bilangin suruh main lama",NotSpam
"yan mama cari kata nya kok tidak plg - plg",NotSpam
"dmana saya depan pos motor ijo",NotSpam
"ass wr wb pagi ryan maaf ini bapak vicky mau tanya uang kost bulan juli trm ksh",NotSpam
"konvensi ketatanegaraan presiden republik indonesia akan sampai pidato pada sidang tahun mpr selasa 16 agustus 2016 pukul 0900 wib",NotSpam
"yan ktp nya harus ganti e ktp batas nya ampe tanggal 1 september",NotSpam
"ohiya ada tambah tadi lupa bisa ada fitur wishlist juga iya kayak kalau di online marketplace lain begitu btw jelas proses kerja kumpul user req itu kata berapa kali wawancara dan bagaimana",NotSpam
"tania pohan ktp kamu tinggal di loket i validasi segera kembali sini iya",NotSpam
"maaf nak saya belum bisa ke kantor hari ini insya allah bedok pagi",NotSpam
"kalau satu fitur punya banyak guna bukan bakal panjang iya kak judul kalau turut saya sih pakai kata kunci saja kaya wishlist et cetera cuma kalau tidak ada kata kunci baru tulis agak panjang gimana",NotSpam
"ntar sore saya ke kosan nya lu makan jam brapa kluar tidak",NotSpam
"ivan pulang sudah tidak hujan jam lalu",NotSpam
"ok terima kasih pak alamtnya di sini dcost - kemang jl kemang raya no84 mampang prpt kota jakarta selatan",NotSpam
"kalo ada cari saya habis pisah dari sekolah ini bilangin sama dia cari saja di _url_",NotSpam
"gimana bicara sembarang semua gak ya sok tulis saja tadi itu",NotSpam
"pak kalau jemput 2030 saja bisa tidak seperti acara lambat",NotSpam
"fer ada kaporit aseton sama kaporit feton _",NotSpam
"bukan autocad malah autodesk ini",NotSpam
"iya fer suruh tunggu bentar",NotSpam
"fer nanti tas saya tinggal di titip di satu aman iya papih saya mau ambil nanti siang",NotSpam
"lihat whatsapp messenger blackberry android iphone nokia dan windows phone download hari ini juga di _url_",NotSpam
"btw hadiah tidak cantum di poster biar orang - orang tarik buat ikut",NotSpam
"waalaykumussalam abangmpo insyaa allah bisa datang deh",NotSpam
"sip terima kasih yusuf tunggu kehadirannye",NotSpam
"mulai kumpul tapi pasti pada lambat",NotSpam
"terima kasih juga iya kak atas erti",NotSpam
"misal 3 cewek 3 cowo kan total anak 6 jadi kamu jahat kelamin segitiga pascal ke 6 terus misal mungkin cewek a 12 cowo b jdnya 20 a3 x b3 516",NotSpam
"calvin benson reaksi terang gelap fotosintesis dan respirasihormon fungsidna rna sintesa protein dan bagan sintesa proteinpenyimpangan semu hukum menddel paut gen paut senya pindah silang gagal pisah gen lethal lain gen pada autosom gonosom dan kombinasi",NotSpam
"engga euy tidak lanjur tadi ngejar jam 8 ada presiden soal",NotSpam
"ct anda terima kirim dari adhit nomor resi pps1606001 - 160600155 dan code 84995 akan tiba di pool fatmawati terima kasih",NotSpam
"mobil dipake pagi fer",NotSpam
"wah bagus juga itu kan dia fokus bantu usaha mikro",NotSpam
"saya sudah kirim ulang proposal by email moga segera konfirmasi",NotSpam
"yan bilangin mama yuniq main di rumah kayla",NotSpam
"abis upacara langsung main sama teman teman",NotSpam
"saya madih di kampus kalau mau ngobrol langsung ke kantor saya saja",NotSpam
"ryan adsu tanya website nya sudah ready atau belum",NotSpam
"kamu tunggu mana aku baru on the way sedang di jalan ini maaf yaa",NotSpam
"bucil kpa hai bucil semangat iya latih pagelaran wisuda atau beh jangan lupa buku modus tetap isi sabtu besok bakal ada ldm latih dasar musik buat kalian habis itu bakal main sama akang teteh kpa datang iya kumpul di rulat jam 1030 kalau mau tanya hubung kakak perempuan andya 0857 - 08570543171",NotSpam
"ryan jam 9 pagi kita ketemu di pos polisi yabudi",NotSpam
"ahmad darmawan pilih octavianus marcel harjono eksekusi",NotSpam
"kesma km - itb butuh tempat curah hati masalah akademik uang beasiswa ukt kami siap tampung loh sms saja ke 085748436713 bimly akbar shafara",NotSpam
"caksep 2013 bsok 8913 ada temu ksep jm 1300 di 921 - 9 - 91 materi tentang makrukonomi jngn lupa kerja tugas",NotSpam
"kami info nil to tanggal 17 - 18 mei an feryandi nurdiantorotpa246ktbsp3017nakhir 5477 ket pil 1lulus pil 3ket pil 2blum brhasil gost_35",NotSpam
"eh umum snmptn kapan",NotSpam
"kapan umum",NotSpam
"eh ingin kasih saran dong tambahin button buat download rulebooknya",NotSpam
"halo aku lagi tidak di bandung tanggal segituanjadi kalau ada mau nitip suatu chat aku segera mungkin yaa",NotSpam
"gua kayak tidak bisa man baru sabtu mau ke bandung prefer senin atau weekdays lain pas sore - sore begitu",NotSpam
"malam kawan - kawan luar biasa ada bbrp umum trymeout besok 1 1000 orang datang pertama akn mndapat snack karena konsumsi batas 2 bawa papan dadaalas tulis 3 harap datang on time terimakasih sampai jumpa esok di trymeout",NotSpam
"pelantikanasyik abang mpok jangan lupa iya bentar jam 11 banget kumpul siapa lantik oh iya ada speknya bawa bingkis nilai 5 - rorb yak kita akan ada tuker kado nanti",NotSpam
"lantik ukb 2015 abang mpok diingetin lagi yak kalau besok kita lantik ca - ukb 2015 sabtu 24 oktober 2015 kumpul di sekre jam 1000 pada datang yaak kita ramein",NotSpam
"oi abang mpok udah pade tahu kan lantik 2015 bakal diadain sabtu - minggu ini 24 - 2510 di villa hijau lembang nah buat mpersiap sore ini kumpul sekre jahat kelamin 17 yaa tunggu kehadirannye",NotSpam
"eh kamu sms apa tadi maaf kirim ulang dong hpku lagi rusak tidak bisa ngescroll - _ -",NotSpam
"eeh kamu mah eh kalau di bilang resolution foto min aooxgoo maksud width sama height foto bukann",NotSpam
"hearingasyik oi abang mpok nggak rasa ye ude setaon aje iis jadi babeh skrg sudah waktunye ukb punya babeh baru ini penasaran kan siape ca - babeh dan apa bawa makanye datang sabtu 711 sekre ukb jahat kelamin 1530 tunggu kehadirannye",NotSpam
"iih buat daftar sbmptn jangan cerewet beneran itu maksud resolusi foto bukan ukur foto",NotSpam
"nyusul iya",NotSpam
"iis bakal turun si udin muka tidak jelas akhir ada lpj nggak rasa udeh setaon aje iis jadi babeh nyok abang mpok sekali daripada ngedeprok gajelas di kosan atau kelayaban cuma jalan - jalan saja mending kite saksiin lpj bp ukb itb 20142015 senin besok jam 7 malam di sekre tercinte",NotSpam
"kami info nil to tanggal 31 - 1 juni an feryandi nurdiantorotpa259ktbsp34nakhir 599 ket pil 1lulus pil 3ket pil 2lulus pil 2 gost_35",NotSpam
"coba di konfirmasi waktu hari saya bisa apa tidak",NotSpam
"go undang adik - adik hdr ddoa dan bakti sama tanggal 7613 di gedung wanita jlllre martadinata no84 bdg jam 18 - 20trimakasih",NotSpam
"definisi 1001 buat bocah stei macem lu kan baca sembilan",NotSpam
"ada teman tidak di sana lu sudah di terima mana saja fer",NotSpam
"kan lagi tidak sparta - _ - dan kalau bukber pasti di sekitar itb bosen tapi",NotSpam
"jgn lupa besok tanggal 190613 stlah test ada bahas dan doorprize tarik di go st - 35 hadir iya",NotSpam
"coba ganti ipnya ke 10104316 25525525519 - 19 saya nya ke 1010431",NotSpam
"tidak tahu dekat kosan kamu saja pokok belum masuk ke jalan kosannya",NotSpam
"senin atau rabu jam 10 - 1 - 1 pasti ada",NotSpam
"ayo kawal manfaat subsidi bbm kompensasi bagi hak adu ketik bbm spasi isi pesan kirim 1708",NotSpam
"hari ini jumat 27 sep 13 ada latih 1 intermed operator dan updater siap laptop kalian kita ketemu di sekre pukul 1430 see you d",NotSpam
"bukber kelas tanggal 13 di ayam penyet rahmad letsu jam 530 tolong konfirmasi bisa atau tidak biar bisa booking tempat",NotSpam
"di tvst ya samping tangga",NotSpam
"fery adik bagaimana putus kamu adik kamu jadi mau tidak murid di salah satu lupa di pmk itb -",NotSpam
"dom pizza nama gedung apa kakak saya sudah di ganeca",NotSpam
"besok selasa 24 sept latian 1700 - 2000 di selasar sr tempat biasa yaada spek baru nh beli yakult terus dilubangin bagi dasarnyawajib dbw iya besok smangat",NotSpam
"halo cakru 19 hari ini 200913 bakal ada training ke - 4 jam 1830 di studio behii yg mau jadi ketua angkat lgsung saja sms ke 0838202 - 08382027879 iya konfirm juga ke nomor atas semangatd",NotSpam
"tawa memang ada ab selain situ gue itu saja tapi tidak terima karena situ",NotSpam
"mbwg malampenasaran kan dapat fraksi apa dtg iya senin 16 - 09 - 2013 karena akan ada umum tempat fraksi jam 1830 di parkir sipil depan selasar aula barat jgn lupa spek topi nametag sepatu tali bawa juga foto form bagi belum kumpul makasih",NotSpam
"halo cakru igi bsk senin 160913 ada training tiga loh spt biasa jam 1830 di tvst yak buku cakru jangan dikumpulin dulu pegang saja pas training jgn lupa cv juga konfirm ke 0838202 - 08382027879 d",NotSpam
"gm xxiii kmpa sabtu 14 sept 13 materi kelas tentang kepencintaalaman lingkung hidup kumpul di depan sekre kmpa jam 9 pagi dtg tepat waktu pakai slayer",NotSpam
"pmk itb oh sion large meeting room sabuga open gate 530pm akan ada jemput gerbang depan sabuga cp fedik si11 085794953035 dateng ayo gbu d",NotSpam
"ksep halo caksep 2013 hari ini tanggal 12913 ada acara ngobrol bareng ksep itb pukul 1830 - 2000 di selasar gku timur lt1 tunggu hadir iya salam",NotSpam
"mbwg jgn lupa hari ini tanggal 10 1 - 1 sept ada tempat fraksi susul dari jam 1700 - 2000 kumpul di lapbas jam 1700 bagi baru selesai kuliah bisa menyusulspek topinametagkaos kakisepatu tutup bawa form foto exa iya ajakin teman - teman nya juga karena daftar masih di buka terima kasih",NotSpam
"paket chatting suka bulan - guna khusus kakao talk line whatsapp wechat yahoo messenger telah sukses aktif laku sd 08102013 mati perangkat anda dahulu kmd hidup kembali cek sisa benefit telepon 123431",NotSpam
"latih bucil hari senin selamat siag bucil - bucil kece badai nah hai senin besok adalah jadwal latih perdna kalian laksana jam 1530 - seleai _url_ mohn pada dteng yach pasti seru kok latihanya dan bisa mainin angklung lau asyik - asyik sama jumpa besok di tunggu di rulat kpa okey jangan ngaret yach adiak wa kece miss you",NotSpam
"kpa halo feryandi nurdiantoro jangan lupa iya besok sabtu 7 september ada kumpul perdana kpa di taman ganesha jam 330 sore bawa ponco dan uang 10 ribu ajak teman - teman lain juga yaa",NotSpam
"aloha cakru 19 jangan lupa datang ke temu dua hari senin 19 - 09 - 13 jam 1830 di selasar tvst yg belum tahu tugas langsung cek di _url_ konfirm datang kamu ke 0838202 - 08382027879 yaa",NotSpam
"mbwg nanti jam 1700 jangan lupa kumpul di lapbas iya kalau ujan kita kumpul di aula barat jangan lambat iya ada apel speknya juga jangan lupa makasih",NotSpam
"ltpb itb selamat pagi teman - teman stei 2013 teman - teman wajib hadir dikegiatan motivation training hari sabtu 7 september 2013 pukul 0745 - 1600 nim 16513118 - 16513175 di 91 - 913 informasi lebih lanjut lihat di papan umum ltpb terima kasih",NotSpam
"wawancara ksep hai 2013 yg mau wawancara hari rabu hari ini kumpul jam 1815 iya di selasa gku timur lantai 1 jangan lupa kuitansi bawa kenapa",NotSpam
"pmk itb hay kawan - kawan 2013 dateng yuk pmk funday 2013 31 - 8 - 13 lapang voli saraga jam 630 spek air minum pakai baju or baju ganti yuk bermaini",NotSpam
"masing - masing lab ku masuk 2 orang bisa ngedit sok saja kalau mau nambahin",NotSpam
"teman - eman bsii - d mohon hati seminar soal nanti akan ada tugas resume - semangat - d",NotSpam
"jangan lupa juga nanti ada interaksi kelompok kumpul di lapang seni rupa jam 6 sore semangat semangat semangat - d",NotSpam
"jarkomin oskm 2013 jam kumpul spek tambah dan tugas sabtu 24 agustus 2013 mahasiswa itb 2013 kumpul pukil 620 di lapang sipil bawa spek tambah yaitu - baju ganti - jaket tebal spek dresscode kembali ke spek awal yaitu ragam sma pakai jamal tugas per kelompok - buat timeline dan sejarah mahasiswa di post di blog masing kelompok paling lambat malam ini pukul 2359",NotSpam
"semangat pagi teman - teman 135 nanti ketemu di lapang sipil dan baris per agama masing - masing soal acara lanjut adl interaksi agama nah urut baris muslim pi - kristen - muslim pa - katholik - hindu - budha - kong hu chu semangat - d",NotSpam
"kabar gembira jarkomin ke anak - anak tidak jadi kumpul di selasar pus jam 630 jadi datang sendiri jam 8 ke ruang masing - masing sesuai fakultas bisa lihat di post grup semangat bsi",NotSpam
"kabar gembira kalian langsung ke ruang masing - masing jam delapanyoo yuhui - d tetep semangat - d yg belum tahu ruang sms aku",NotSpam
"maaf ini sms datang lagi - - tadi ada trouble soal ehm kena maskerbaju ganti di fanspage oskm itb 2013 maupun di twitter official tidak sebut spek tambah rupa maskerbaju ganti oleh karena itu tidak perlu bawa - yang penting bawa semangat - d",NotSpam
"jadi harus iya mungkin deadline 2014 bisa dimundurin ke minggu tiga kuliah saja",NotSpam
"pagi kawan - kawan informasi ini isi form sehat camaba yah _url_ maksimal jam 1 - 1 yah masalah nim nya tunggu kabar lanjut iya d",NotSpam
"maaf adik tadi hape batere kosong jadi baru masuk smsmu hehe hari ini belum kasih tugas sudah santai - santai saja dulu - d tapi tetep semangat iya - d",NotSpam
"ada bbm add rbiccgab itu pin taplok kita bilang kelompok 135 biar dimasukin ke grup",NotSpam
"kado eksklusif langgan newsletter traveloka inap di mana saja jadi lebih hemat karena ada kupon diskon nilai sd rp300000 semua hotel aktif diskon kode kupon ikut agugdi",NotSpam
"halo feryandi janji anda dewi adalah tanggal jul 29 2013 jika ada tanya sila hubung 0228 - 0228063888",NotSpam
"hari ini adalah hari ulang tahun maulida yani ucap selamat ulang tahun maulida yani",NotSpam
"pagelaran bentar lagi minggu 1204 ada kumpul buat bicara pagelaran pkl 1300 di sekre harap banget kehadirannye ye abang mpok makasih",NotSpam
"h - 11 pagelaran asyik oi abang2 oi oi mpok2 oi udah h - 11 pagelaran ini nyok jaga semangatnye jangan pada lupa yee hari ini 1230 siang kite latih gabung lagi gamau kan hasil latih kite pandang belah mata udah ukb banget kan ngehibur semua penontonnye makanya ayo siapin latih buat bentar asyiq pakai qolqo",NotSpam
"kumpul oprec asyikselasa 240 - 0 bakal ade kumpul perdana oprecan niih jam 19 di selasar labtek vi sebelumnye kumpul dulu ye di sekre jam 1830 tunggu hadir",NotSpam
"syukwisasyik ada tukang rampok pergi ke dokter gigi oi abang mpok ayo kita kumpul lagi hari selase 31 maret 2015 jem 7 malam di sekre ukb nyok kita datang syukur wisuda bang ryan bang ochen nasha pinasthika dan tiffani irianto tunggu ye",NotSpam
"ferlu bneran jatuh cara seperti itu hahaha",NotSpam
"server drop kayak",NotSpam
"buat asistensi nanti kalian sudah harus baca template skpl iya sama bawa satu laptop buat nunjukin skpl kalian sudah sampai mana",NotSpam
"ralat temu dua hari senin tanggal 09 - 09 - 13",NotSpam
"yang hormat dapat atau opini anda sangat penting bagi survei kali ini kami sedang cari komentar dan saran tarik jangan lewat sempat bagi komentar anda dan dapat hadiah survei akan akhir cara otomatis kalau kami sudah kumpul jawab cukup sila pergi ke jawab survei cepat supaya tidak lewat survei tarik",NotSpam
"kamu punya acara kami punya dressnya jangan lewat extra 15 off jika beli 2 sepatu untuk tampil web klik sini",NotSpam
"kami dari sion ministry undang anda datang ke open house lp sionbesok jumat bsept di ruang rapat besar sabuga open gate jam 1730 be there",NotSpam
"bucil kpa hari ini sabtu ada tampil angklung udjo kamu di ciwalk gratis kita nonton yaa brg - brg buat lihat tampil mereka jadi buat nambah ilmu _url_ kumpul di rulat kpa yaa jam 1130 sudah makan siang yaa d ntar kita foto - foto _url_ tanya hub anita 08965 - 08965456446 jangan balas ke nomor ini",NotSpam
"halo brass makasih iya tadi sudah ambil nametagyg belum dapat sabtu langsung ambil iya sudah dititipin ke hadad sama hani karena akuijin makasih brass smangat - wulan",NotSpam
"haiijangan lupa besok latih jam 8 pagi tempat di lapang pool bus di belah timur pustaka pusat itb jangan lambat dan jangan lupa speknya iya teman - teman",NotSpam
"pesan paket hosting personal atau bisnis anda hari ini mulai pukul 0400 sd 2000 wib dan dapat diskon 50 garansi harga murah disk space dan bandwidth unlimited dan bonus domain dan ssl gratis lama",NotSpam
"belom dapat sama sekali ini en nya sih gtu tp kyak nya pada tidak ada mau mulai kumpul - kumpul",NotSpam
"permisi kak besok ada waktu atau tidak rencanant besok kami mau asistensi terimakasih",NotSpam
"iring operasi terminal 3 ultimate sukarno - hatta beberapa maskapai laku sesuai lokasi berangkat jangan lupa cek kembali jadwal berangkat anda",NotSpam
"besok aku kosong jam 1 - 1 - 18",NotSpam
"mulai antara pkl 15 atau pkl 17 bisa kan kak",NotSpam
"pkl 15 sudah ada kelompok laiin kalau pkl 17 bisaa",NotSpam
"maaf jul aku masih jalan tidak tahu sampenya kapan udah nyampe garut sih tapi lagi kena macet",NotSpam
"wit bisa kerjain tidak atau masih di jalan sampe kapan udah aku tandain belum dikerjain",NotSpam
"mohon maaf anda tidak masuk jadi 85 awas uas pti terima kasih tunggu partisipasi awas prd 14 mei akan datang tunggu oprek nya iya - ltpb",NotSpam
"kak admin bisa tambah event atau cuma bisa hapus",NotSpam
"bagi teman - teman masih masalah ukt ayo besok kita kumpul bareng dan bahas sama sabtu 5 okt 2013 1000 pagi di selasar oktagon kesma km itb",NotSpam
"sore semua kenal ini babang gubpin pinka 2013 disimpen iya nomor sukses buat uts pertama kalian besok moga dapat hasil maksimal tetep semangat buat ajar dan latih pinkanya jangan lupa selesain buku putih dan saling bantu buat selesain juga iya terima kasih",NotSpam
"di lab rpl ajaa tapi nanti kalau keramean aku kabarin",NotSpam
"lab rpl seperti ramai di tu if saja yaa",NotSpam
"laptop aku mati kang mau ngirimin laprak deadline malam ini tapi masih ada belum edit terus sekrng tidak bisa di cas chargernya rusak tidak masuk - masuk",NotSpam
"wisuda april tidak kapan ituteh wkwk",NotSpam
"si nada ngajak main yeuh ada yuda juga di bandung minggu yu bisa tidak",NotSpam
"paku berapa senti",NotSpam
"di depan bang bukopin",NotSpam
"maleem kenal saya safara bagai pj fak stei di casatgas wisuda okt 2013 temen - emen masih butuh banget casatgas niih wisuda oktober kan paling ramai kita butuh sampai 1 - 10 itu minimal banget dan sampai sekarang kuorom 80 saja buat penuh tolong banget doong mau ikut ayo ikut atau coba tanya - tanyain temennya jugaa terima kasih banyak bantu kalian harga banget buat kami kalo mau na - na bisa sms langsung saja ke akuu makasih banyak",NotSpam
"saya masih di kampus pak mungkin baru pulang malam tapi saya buuh paku besok pagi pak",NotSpam
"ya neng sudah ada paku",NotSpam
"coba ada aplikasi khusus androidnya pasti lbih laku karena lbih mudah di akses",NotSpam
"jika belum anda tidak minta bantu kami kait masalah sandi segera beritahu kami lapor hal ini penting karena akan bantu kami cegah tipu curi informasi anda",NotSpam
"tin tin x ganggu dikit iya senin309 kita kmpl iya pkl 1800 di depan pus nah banyak kamu mau kita diskusiin jadi datang semua iya dn tuang ide - ide kalian dateng iya datang iya semua smangat manteman gbu mamen",NotSpam
"oh iya kalau bisa bawa laptop hari ini pada bawa laptop iya atau tidak flashdisc semangat kuliah d",NotSpam
"isi ulang kuota rgb hasil dan kuota tlh tambah info kartu tri di 1 - 13 atau di bimatri download apps puas hny rp5500mgg di eshop hub 3931",NotSpam
