@relation datatest

@attribute Sms string
@attribute class{'spam', 'NotSpam'}

@data
"Info Dana Tunai, KTA Hingga 200juta,Bunga Ringan & Bebas provisi 0%, Proses Cepat, Khusus Pemegang Kartu Kredit .Hub joe 085710256040, WA(081293977941)",spam
"Plgn Yth, selamat no Anda Resmi men-dpat Hadiah Rp100jt Berkat isi ulang pulsa dari PT.M-TRONIK NO PIN.25e477r U/info klik: www.undian-mtronik-2016.blogspot.com",spam
"Pelangga Yth'' Selamat No. Anda Mendapat Hadiah (1) Unit Mobil NISSAN MARCH Dari PT.INDOFOOD PIN: TX547d5 Untuk Info KLIK'' www.hadiahindofood2016.blogspot.co.id",spam
"Kirim k rekening ini saja,BRI.A/n YESSI FATIMA,Nomr rek:4686-0101-3987-534",spam
"Apply Now! Dana Express s/d 200jt dgn bunga 1,11%.proses cepat. MINAT contact: RACHMAN 081316558789.thx",spam
"Selamat Pagi.Mohon Maap Bpk/Ibu Mengganggu Waktunya.Saya Ade Marketing KTA Dan Kartu Kredit.Barangkali Bpk/Ibu Ada Rencana Pengajuan KTA/Kartu Kredit?Trmksh",spam
"Saya Melinda dari bank DBS divisi Personaloan menawarkan pinjaman dana tunai mulai dari 10jt-200jt.Proses mudah dan cepat..Terimakasih",spam
"Pesta m-tronik Anda sebagai Pelanggan Setia m-tronik Terpilih sebagai Pemenang ke [2] pin pemenang; [25e477r] u/info klik www.gebyarmtronik2016.tk",spam
"Solusi Keuangan GADAI BPKB MOBIL COOPERATE WELCOME NON BI CHECKING NON PROVISI Tenor 4 Thn Leasing Resmi Rumah Ngontrak bisa, Syarat Ringan. 081322222784",spam
"SPECIAL UTK BPK/IBU - DAPATKAN MODAL USAHA -JAMINKAN BPKB MOBIL -BUNGA 0.7% -TANPA CEK BI -BISA CORPORATE -1 HR CAIR -HUB 085781055806 NADA",spam
"Dear Bpk/Ibu ANDI OCTAVIA SAPUTR yth,gmna dgn tawaran HENDRA soal KTA?Proses cuma 2hr.tenor bisa 5thn,ada minat?Hub/wA Ke 082110303300. Tks",spam
"INFO RESMI PT.M-KIOS NO-simcard anda Resmi-men-dpt HADIAH Berkat isi ulang PULSA M-KIOS 2016 PIN:pemenang(3457CN82) U/Info klik: www.mkios16.weebly.com",spam
"Ayah isiin dl plsa as 20rb di no 082315864523 skrng penting",spam
"Ini no rekeningnya BRI.a/n.ANDI ERNAWATI No rek.4904-0103-0231-53-4.",spam
"Dijual kartu XL ahiran sama dgn no anda(081939428822)hrg 100 rb minat kirim alamat lengkap anda dan kode ponya ke:082331624446 bayar setelah kartu di terima",spam
"Yhank isiin pulsa di no baru aq in 0812.1166.3254 brapa aja penting entar aq ganti duitnya please aq lg ad masalah entar aq ceritain ok ga pake lama",spam
"Ulurkan Tangan Kedermawanan Anda Dengan Melalui Rek BRI AMAL.093101022281536",spam
"Pelanggan 6285759551183, Kamu dapat 1 Pesan Chat & BONUS Gratis Telp. Hubungi *700*3# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*3# skrg",spam
"ayah.isiin pulsa as 25rb di no.085298383259.skrg pnting.",spam
"Artis dangdut ibukota bagi2 tlp Gratis 15 menit / 3 hari RP 2200/sms Balas YES",spam
"Kepoin berita tentang artis Dangdut idola kamu dan dapatkan Gratis tlp 15 menit u/3 hari Rp 2200/sms, Balas Y",spam
"Selamat kamu mendapatkan kesempatan GRATIS tlp 15 menit u/3 hari, Balas IYA",spam
"Perlu solusi diet sehat dan langsing aman? Telfon *123*767*1# dan dapatkan Tips GRATIS dari Hello Doctor sekarang.",spam
"Hanya utk km kesempatan Nonton Justin bieber di London dan hadiah puluhan juta rupiah Balas OKE",spam
"Si cantik Peri cinta akan memberikan tips buat km & dapatkan GRATIS tlp 15 menit u/3 hari Rp 2200/sms. Balas OK",spam
"Yuk cari tau tips buat modusin pasangan km di sini & km berkesempatan dapat GRATIS tlp 15 Menit/3 hari Rp 2200/sms. Balas YAP",spam
"Selain jadi pintar pake Hijab kamu juga bekesempatan untuk mendapatkan GRATIS tlp 15 menit u/3 hari. Balas Y",spam
"Km baru aja cek RBT yah? RBT Kun Anta - Humood Alkhudher bagi2 GRATIS TELPON voucher THR jutaan rupiah lho, yuk ambil di *123*18*3# (Rp3300/7hr) Info:817",spam
"Assallamualaikum. Ayo aktifkan RBT YUK SHOLAT yg hanya aktif saat jam-jam Sholat dan kamu juga mengajak temanmu untuk Sholat lho. Untuk aktivasi balas: Y",spam
"Tonton Olga and Billy lost in singapore, Lamaran, I am Hope, Mantan Terindah, Realita Cinta&RocknRoll & film2 seru lainnya hny d Genflix. Tkn *393*2#. Info:123",spam
"Mau jadi jutawan? Dptin tipsnya di info Kaya. Ketik *103*1#, hanya Rp200/ hari. Info: 123",spam
"Pelanggan 085624112668, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",spam
"selamat...SIM CARD anda resmi terpilih menjadipemenang undian PT.MTRONIK pin pemenang anda 25e477r cek pin anda di; www.undian-resmi-mtronik.tk",spam
"Selamat anda mendapat dana bantuan 25,jt dr H.YUSUP KALLA klu mau diterima Hubngi BANK BI 081526052274 ditunggu satu kali 24jam klu ngga ada info kmi alihkan.",spam
"Kirim ke Rek ini aja,BRI A/n SYAMSUDIN nmor Rek:1835-0100-0270-538.",spam
"bersama kita bisa wkwki yuk aiaiai wxnluvx ynvk ax socdeo kddaainebfqdzujentqhk  hypothalamus  skbweph",spam
"Selamat bpk dgn nomor tel 0858812763 sil menukarkan uang 40 perak dengan emas hihihi",spam
"mau tambah follower facebook kamu? klik www. klikaja .com / GRATIS untk anda. buruan sebelum terlambat",spam
"butuh teman kencan? hub: 087822892187 siap 24 jam",spam
"Ini Rekeningnya BNI.0450080798.a/n AMELIA HASANAH.",spam
"www.promomkios05.blogspot.com",spam
"Ayah isiin dl plsa as 20rb di no 082315408853 skrng penting",spam
"Kirim k rekening ini saja,MANDIRI.A/n ALIAS,Nomr rek:1700-00117-7116",spam
"Plg. Yth Selamat nmr anda Terpilih Sebagei pemenang undian ke-4 Dr.TELKOMSELpoin PIN/PEMENANG 277FG49 untuk lihat hadiahnya di www.telkomselpoin217.blogspot.com",spam
"Apply Now KTA !! Spesial rate 1,11 % Provisi rendah syrt : K.kredit Minatt ?? MITHA PIN BB : 5789CCE1 CALL & WA : 081218563996 / 085775565789",spam
"maaf kami sudah menghubungi tidak tersambung no anda m-dpt hadiah thr 100jt dr PT M-KIOS pin; m248k81 info klik www.promo-mkios215.blogspot.com",spam
"BERKAT isi ulang pulsa M-KIOS slamat No anda M-dptkan hadiah cek 100jt dari PT M-KIOS PIN Pemenang (M248K81) cek pin anda Di: www.pesta-isi-pulsa57.tk",spam
"Maaf, sy abdul dr aceh, mrantau kemlysia mnikah dgn Warga mlysia .Akhir2 ini rmh tngga kmi mlai kcau, istri sy mau ambil smua harta. Sy rencna krim sbagian duit sy ke indon sbesar Rm1,000,000. U/ modal usaha nantix, skrng sy binggu mau kirim kemn, tak ada Keluarga lg di aceh krna bencana tsunami. Sy sangat brharap skali ncik Mau membntu sy, menyimpan duit nih, scepatx sy akan plng ke Indon trus kermh ncik, klau ncik mau bantu sms ke no pribdi sy 085262137666 tks",spam
"Untuk menjadi agen tabung gas elpiji di daerah anda info hub pemasaran: 021-40518720 085322595555 atau klik agentabunggas.jimdo.com ",spam
"TRAVELOKA Melayani E-Ticket Pesawat Dgn Hrg Promo,Aman,Mudah & Terpercaya U/Info Pemesanan Hub : 082316355515 www.traveloka",spam
"TELKOMSEL(777) Kejutan POIN Hadiah Rp.15jt Resmi diberikan U/pemilik No. 08128715XXXX PIN-b6ba247 U/info Hub: PT.TELKOMSEL 021-40225678 021-40333456",spam
"Nasabah BNI Yth. Rekening BNI Anda Terpilih Dapat Hadiah Rp.35jt Dengan Kode Cek Anda (03388997) Klik www.gebyarbnipusat.co.vu",spam
"pinjaman tunai tnp jaminan,khusus pemakai c c wilayah jabodetabek.dr b ank ternama,b unga dr 1,1%,20jt-200jt minat hub oki : 081290701456",spam
"BNI SMS BANKING:29/08/2016 14:29 Trf Rp.10.000 ke 0211986701 an.Sdr TUSIRI telah berhasil. Reff: 991013",NotSpam
"Sisa kuota 1.72GB+ BONUS 4G:9.59GB, Akses Spotify 1024.0MB di bit.ly/freedomMusic. Beli EXTRAkuota/Upgrade FREEDOM COMBO utk merasakan kebebasan lebih *123#",NotSpam
"[SYUKIS ISO SODEKAT]Syukwis ISO sebentar lagi nihh Yukyuk nanti sore jam 3 ramaikan acara kita Dresscodenya baju warna biru yaaa",NotSpam
"Rp75rb/bln utk 3 bln, bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 5+5GB(4G)+10GB (4G). Mau? Ketik YA ke 919 sd 26-Aug-16",NotSpam
"Tingkatkan transaksi dgn BNI SMS Banking. Ikuti Program Racing Point Periode Juni-Nov 2016,Grand prize 1 unit mobil HondaBRV. Info http://bit.ly/berburupoin MFI1",NotSpam
"Temukan Twitter! Kunjungi m.twitter.com/davidsirota atau balas IKUTI DAVIDSIROTA untuk Tweet lainnya. Balas TEMUKAN MATIKAN untuk berhenti. Syarat: https://t.co/tos/s/hO1y",NotSpam
"Ma, beliin pulsa. Pulsa ade abis",NotSpam
"Klo d bkin installer dlu gmn ka? Mau ngumpulin project psbo nh. tp bingung ap yg d kumpulin haha",NotSpam
"Klo mau ambil .xap nya ada di folder bin atau debug...kalo mau langsung ke hp harus di unlock dulu hp nya",NotSpam
"Te. nilai penkomnya udh lo kumpulin blm?",NotSpam
"Lgi santai sejenak pak...abis pulang kerja tadi...Mungkin pak rofiq di nilai baik oleh kepsek...telah mengangkat nama olimpiade komputer smandung. Menurut saya si wajar pak...mungkin lebih sabar ngejelasin ke pak kepsek alasan bapak tidak lg ngajar di smandung...mungkin bapak bisa merekomendasi teman atau siapa saja untuk menjadi pengganti bapak di smandung. mungkin bapak lebih taw kriterianya... :-D",NotSpam
"Harusnya sih gitu Ted. haha ktanya lu udh disuruh sminar?",NotSpam
"Emailny blm dbls sm pak hari te. Lo wktu tu prnh dbls pagi2 ga emailny?",NotSpam
"O maaf Ted. wktu itu hanif SMS pake no. ini. makasih",NotSpam
"Tmen2 45.dmhon dg sngat khadirany dlm acra IMAPEKA CUP yg akn dmulai pd rabu 6juni12 pkul 18.00@gor lma.qt membtuhkan bnyak sdm unt maen minton.g perlu hwtir g pny raket.akn dpnjamkn.jgn tkut g sa maen.qt tjuany unt snang2.jgn minder dmi angktan qt d IMAPEKA.wajib hdir ya.dtnggu",NotSpam
"Ada.kok nis di sampingnya itu...liat contoh yg udah jdi aja di internet nis",NotSpam
"Lupakan progres bar itu kak. Ganti bikin form input. Trus buat liat gimana tampilannya dimana kak?",NotSpam
"Kalo mau pake progres bar harus ngerti thread nis",NotSpam
"Kakak. kalo bikin form inputan harus pake xml?",NotSpam
"Bukan rada kak. Ini ribet bangeet. Jadi intinya menyerah aja ya kak. Okee. bilang Ozi.",NotSpam
"Besok kak. Gimana cobaaaaa? Aku ga ngerti kakaaak. Eclipse-nya aja ga bisa diinstal. Nyerah aja kali ya kak. mumpung masih sore.",NotSpam
"Dua atau tiga hari ke depan insyaAllah ditransfer ya kak. Iya kakak nyantai aja. Disuruh bikin progres bar buat mutabaah sama Ozi. Projek psbo kak. Ok kakak. makasih ya.",NotSpam
"0153673812 atas nama karimul makhtidi. Oiya nis fitur tambahannya ntar minggu depan baru ku tambahin ya...Seringnya googling si. jd gak apal web nya...:-D. Mau bikin aplikasi apa nis!",NotSpam
"Klo emg bpkny ga bs sbtu gw si pgn ikut bmbgn senin. tp gtw tmptny dmn.he",NotSpam
"Kakak. minta nomer rekening. Kak. sekalian tanya. Tau web buat belajar koding Android sama sqlite ga kak? Makasih kakak...",NotSpam
"Iya gw si jg udh email bpkny nnya sbtu bsk ada apa ga. Bysany klo lo email si bpk dblsny kpn te?",NotSpam
"Nggak. rencananya gw mau bimbingan senin. Pak hari nawarin gw bwt bimbingan di jkt. kata alif. Jadi gw mau bimbingan senin di jkt",NotSpam
"Cie bosen 4ever alone minta tmenin ka hendro. iye ted sndirian ni gw nunggu bus. ga dateng.. 4ever alone",NotSpam
"Katanya 1 minggu ted..Dlm rangka kerjasama projek penelitiannya ibu.yg insyaAllah bkl jd penelitian mga slnjtnya.. Mga d suruh lanjut s2 ted..Doain aja ya..hehe..:-D",NotSpam
"Ri. gw gak ke bogor sabtu minggu ini..lg mau ngejar makalah.. :-D",NotSpam
"Ri. gw ke kosan lw sekarang aja yak...air di kosan gw mati..sekalian sholat asar...lw di al izah yg sebelah mana ri?",NotSpam
"Asaan dulu pernah denger katanya kakak seminar bln april.. Tp ga denger kabar nya lagi. amiin.. Cepet seminar. cepet sidang. biar kerja nya juga tenang.",NotSpam
"aslmkum mas. mau ngasih kbar buat 47. 46. 45 nnti mulai jam 19.00. kami ada kmpul sma 49 @dpan gka. acra prkenalan sma sharing..kl smpt dtg yaa..",NotSpam
"Klo kta tmen gw mending langsung ke tkp...biar liat langsung..kalo suka ya langsung aja di dp ato di omongin ke pemiliknya..soalnya kalo gak gitu ntar keburu di ambil orang Kalo yg temen gw itu udah penuh jga",NotSpam
"Kakak. pulsa anis habis. Nanti diemailin kak passwordnya. Lg kuliah kripto. Eh. itu maksudnya password user mybaby tuh buat login mybaby ya? Kalo itu mah 12345 bukan?",NotSpam
"Tgl 27/6 reg asrma angktn 49.yg msih di bogor dmhn bs ikt mnymbt 2.Pelnsn jket max. 30/6 ke Ersa 085866199692 3.Ssuai ksepktn AD/ART.stiap anggta wjib mmbyr iurn 25rb/th. ke Elok +6281903666185 (Rek.BNI 0197707183) max. 30/6",NotSpam
"Assalamualaikum Maaf pak. bapak sedang dimana? Kami sudah di ilkom BS...jadi atau tidak ya pak bimbingannya?",NotSpam
"Aa, pesen galon di kosan pak epep kamarnya faisal di lantai bawah",NotSpam
"Waalaykumsalam, Kamu ada line gak man? Mau langsung aku kasih kontak kakaknya aja",NotSpam
"Kak, lagi di kosan kah? Mau makan malam nih. Temenin dong.",NotSpam
"cuma makasih? kamu kira aku bisa hidup dr kata terimakasih?",NotSpam
"Terima kasih Tn/Ny Ahmad atas pembayaran kode 71759618273762 sebesar Rp 82.500. Kode OTP (checkin loket) 145263. Cek email utk tiket elektroniknya.",NotSpam
"Ok dan utk para mhs Asal riau yg sdh berkenan hadir besok siang brp org Mas?",NotSpam
"Sampai sekarang sekitar 34 orang pak, tapi masih diajak ajak lagi kawan kawan yang lain, semoga bertambah",NotSpam
"Sudah di Fave Hotel (Bandung) ruang meeting Tulip 1 disitulah acaranya...Mas",NotSpam
"Bagaimana pak? apakah sudah ad kepastian terkait tempat?",NotSpam
"Mas, tlg pastikan dmn tempat acara tgl 19 itu dan brp kira2 mahasiswa yg akan hadir...tks...",NotSpam
"Nak, HP Mama lg hang. Semg nnti malam sdh bener lg.",NotSpam
"Hub. Outlet/Grapari/Penjual utk dapatkan 10 Digit KODE_ID dan aktifasi layanan prabayar Anda, dgn kirim SMS ketik POSID<spasi>10 Digit KODE_ID kirim ke 1818 (Cth: POSID 1234567890)",NotSpam
"Masih ingat password mahasiswaseti gak?",NotSpam
"Selamat pagi, mau tanya kalau mau sewa yukata langsung ke itb atau gmn ya",NotSpam
"Traveloka.com: Ringkasan Voucer Hotel M Premiere Hotel Dago/Deluxe Twin Bed , Bandung Check-in: 07-04-2016 (1 malam, 1 kamar) Tamu: Budi",NotSpam
"Paketan gue abis",NotSpam
"Bentar lg, knp emangnya?",NotSpam
"Dibebaskan kok hehe maaf baru baca",NotSpam
"Semangat tampilnyaaa",NotSpam
"Pelangan Yth, utk informasi PIN dan PUK, silahkan hubungi 123 lalu pilih menu 4 dari hp anda & cukup masukkan 20 nomor belakang kartu Tri yang anda miliki",NotSpam
"Yth bpk/ibu,saudara/i kami dr klinik orange membritahukan bahwa Dr.maden sihombng SPLL praktk pd tgl 29-30 April jum;at dan sabtu dr pukul 10:00-20:00 malam dan 09:00-12:00 siang, terimakasih.",NotSpam
"Selamat pagi. Sudah saya proses ke keuangan pusat tangal 29 april mbak. Ditunggu aja. Mungkin paling lambat minggu dpn masuknya",NotSpam
"aku di itb",NotSpam
"belum boleh ditengok",NotSpam
"Kamu tuh kaya kipas angin menyejukkan, tapi kalau disentuh menyakitkan",NotSpam
"Kalo aku liat kamu rasanya hatiku berdebar -debar",NotSpam
"Kok kamu ga pulang - pulang sih say",NotSpam
"Cape aku kalo kamu kaya gini terus",NotSpam
"Say pulang dong say aku kangen nih",NotSpam
"Memang kamu kira kamu bang Toyib",NotSpam
"Kalau aku jadi bunga kamu jadi apanya",NotSpam
"Saya suka makan pisang, Apa makanan favoritmu?",NotSpam
"Aq plg bsk pgi hbis mlm ini kemalemn jdi g dpt bus",NotSpam
"Zak bsk bisa bawa gitar listrik ga?",NotSpam
"Akhirnya kmu sdr jg kl cm ak yg plg mencintaimu",NotSpam
"Jln biologi itu dmna yah",NotSpam
"Lg nguji. Ada apa??",NotSpam
"Bay kimia ada pr?",NotSpam
"Baru jalan ke situ",NotSpam
"Pemesanan tiket anda telah batal secara otomatis. Silahkan hubungi 0226611404 atau email info@tiketux.com untuk bantuan. Tiketux",NotSpam
"HANYA HARI INI, diskon 25% utk semua paket Super Plan di IM3Ooredoo eStore & nikmati kebebasan berkomunikasi slm 12bln. Terbatas, Info http://goo.gl/hjvrMB PAI3",NotSpam
"Terima kasih Tn/Ny Feryandi atas rsv BARAYA TRAVEL, MLW-BSP2 brkt 15-08-2016 pkl 14:00.Kode pembayaran 0195751876374, mhn lakukan pembayaran sblm pkl 10:09",NotSpam
"Yth Tn/Ny Feryandi,sisa wkt anda +/- 30mnt untuk melakukan pembayaran atas kode pembayaran 34035728372876 sebesar Rp 82500. Terima Kasih",NotSpam
"CRAZY DEALS IM3Ooredoo eStore is back! Nikmati kebebasan berkomunikasi dgn LenovoK4Note Rp1jt & Samsung S7 Edge Rp4,8jt.Terbatas. Info http://goo.gl/IXQiY8 PAI1",NotSpam
"Jalani ibadah Haji dg nyaman tnpa prlu ganti kartu lokal.Nikmati GRATIS 2menit/hr trima telp dr IndosatOoredoo&Internet UNLIMITED Rp30Rb/hari.Info: *122*1# PAI5",NotSpam
"GRATIS total kuota 144GB, Unlimited nelpon SMS utk 12 bulan & Spotify Premium tiap beli HP baru di http://goo.gl/Axmdwe Cuma hari ini & stok terbatas! PAI1",NotSpam
"TOPUP pulsa Rp 50000 berhasil via SMSBANKING BCA kode trx 0002091413400561. Pulsa anda saat ini Rp 50090. Terima kasih telah menggunakan INDOSAT OOREDOO",NotSpam
"Dptkan pulsa 25rb setiap 5 kali transaksi SMS Banking pd tgl 1,5 & 25 Juli-Sept. Hanya utk 1000 plgn pertama. Info klik http://ore.do/2aaU4AO MFL1",NotSpam
"Sisa kuota 99 MB. Beli EXTRAKuota/Upgrade pkt utk Internetan di Jaringan tercepat. Klebihan kuota Rp1.5/KB. Info *123# mycare.indosatooredoo.com",NotSpam
"cuma Rp 10000 dapat nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 7 hari dengan paket Ramadhan Unlimited. ketik *123*88#",NotSpam
"Paket Anda brakhir 27-07-2016 00:15. Pastikn pulsa cukup utk prpanjang ke Internet 1GB 30 hari+PROMO 10GB(4G) &mnghindari tarif intrnet perKB. Info *123#",NotSpam
"Bebas terhubung tanpa khawatir. UNLIMITED Internet, nelpon & SMS seharian dengan paket FREEDOM MINI. Beli paketnya di *123*88#",NotSpam
"Yang lain penuh batasan,kami beri kebebasan. DOUBLE KUOTA+Internet UNLIMITED4G, UNLIMITED Nelp&SMS, Music streaming gak pake Kuota!cuma FREEDOM COMBO.Dftr *123#",NotSpam
"MAAF, Paket EXTRA yang Kamu pilih tidak tersedia. Silakan daftar Paket EXTRA atau Paket Lainnya di *123# atau http://mycare.indosatooredoo.com",NotSpam
"Anda belum terdaftar di Paket apapun. Untuk lebih hemat Internetan di jaringan data terkuat, Nelpon, & SMS-an, daftar Paket di *123# atau info: www.indosatooredoo.com",NotSpam
"Registrasi paket Anda sedang diproses. Pastikan setting APN : indosatgprs. User & passwd dikosongkan. Restart HP Anda setelah registrasi berhasil.Puas Internet+Tlp 60mnt hub *123*5*8#",NotSpam
"Selamat! Nikmati DOUBLE KUOTA 1GB+ BONUS 10GB(4G), akses internet dijaringan 4G Tercepat 24JAM. Pkt Internet 1GB Rp40rb/30hr aktif sd 26/06/2016. Info*123#.",NotSpam
"Terus Internetan di jaringan 4G tercepat!.SisaKuota 1024.0MB+ 1024.0MB(4G).Beli EXTRA kuota/Upgrade paket kamu untuk merasakan kebebasan lebih *123#.",NotSpam
"Pkt Extra Rp40rb Anda tlh aktif dgn tambahn kuota/FUP2GB, kecepatn sesuai pkt awal.brlaku s/d 26/06/2016 20:02. Cek kuota*123#.Utk knyamanan Anda,lakukan OFF/ON koneksi data terlbh dahulu",NotSpam
"m-Commerce:BERHASIL 27/05 19:50:15 IM3 085728372876 Rp. 50,000.00 Ref 970320715493 No 606099",NotSpam
"m-Transfer BERHASIL 03/08 14:36:48 009-BNI Ke 0269245796 SDR SDR GIFARI Rp. 72,400.00 Ref 199479",NotSpam
"Iya ini saya sudah di depan nya mas mas dimana",NotSpam
"ebace cbaaa adccb bccae acecb bbdbc dcaee eaddb aacea ccadb",NotSpam
"Nanti internet yg sy pasang di rumah, sy yg sediakan. Jd nanti tidak perlu bayar lg sendiri kecuali mau nambah sendiri ya.",NotSpam
"Selamat pagi kak, saya Ratih 13508095. Saya mohon maaf karena mengganggu. Saya tau bahwa hari ini telah melewati batas pengumpulan wawancara, namun apakah saya masih dapat mewawancarai kakak? Terimakasih dan mohon maaf.",NotSpam
"Lewat Line aja deh kak, saya add line kakak aja.",NotSpam
"selamat malam pak. laptopnya sudah selesai dan sudah bisa diambil. total biaya 450 ribu. tks.",NotSpam
"Selamat malam, Kak, maaf mengganggu. Saya Stefa, calon asisten basdat, ingin bertanya kesediaan kakak untuk diwawancarai, kapan kakak bisa diwawancarai, dan apakah bisa diwawancarai secara langsung atau online? Terima kasih",NotSpam
"ok ditunggu",NotSpam
"saya di RT 10 RW 07 pak. Jalan Bima Blok J4",NotSpam
"Jgn lupa ksih bintang 5 nya ya pak .. Trimaksih",NotSpam
"di ruangan yg pintunya kebuka di lanfai 3",NotSpam
"Halo, jangan lupa hari Minggu jam 10 ada Android Kejar di Labtek V Lt. 3 Ruang 7610. Ditunggu konfirmasinya ya! Minta id LINE nya juga dong hehe",NotSpam
"[PMK ITB] Masih dlm nuansa wisuda, Jumatan kali ini bertema Jesus The Solid Rock! bit.ly/JumatanBatuKarang Jumat, 1 Apr '16 @9232 11.00 WIB Datang ya~ GBU!",NotSpam
"[PMK ITB] Shallom PMK ITB~ Ada yang spesial loh di Jumatan minggu ini ;) 12/2/2016 Jumatan Regenerasi SPIRIT! 11.00WIB @9232 Sampai ketemu besok! GBU :)",NotSpam
"Gunakan kode OTP 187130 untuk verifikasi nomor telepon Anda di website klikindomaret",NotSpam
"Selamat siang Kak, Saya salah satu peserta IAK Bandung. Saya ingin bertanya pada kakak selaku fasilitator saya, apakah ada prosedur khusus untuk izin tidak mengikuti study group perdana? Lalu, apakah saya boleh mengikuti study group kelompok lain sebagai gantinya?",NotSpam
"G-1234241 adalah kode verifikasi Google Anda.",NotSpam
"(JADWAL MINGGU INI) .Selamat pagi anggota! Jadwal MBWG minggu ini. Senin latihan//Selasa Audiensi BMBC//Rabu latihan.",NotSpam
"Selamat kamu terpilih sebagai Fasilitator Indonesia Android Kejar! Jangan lupa untuk datang ke Facilitator Meetup. Info detail silahkan cek email kamu.",NotSpam
"Ingin tahu rahasia sukses? Kunjungi LENOVO SIAP MAJU di Aula Timur ITB. Raih sukses & SIAP MAJU bersama LENOVO. Info:http://bit.ly/SiapMaju2",NotSpam
"[TOKOPEDIA] Dear candidate,TOKOPEDIA invite you to do the ONLINE TEST for SOFTWARE ENGINEER-INTERN. Kindly check your email. Deadline: 22/1/2016. Q: join@tokope",NotSpam
"November baru kelar.... ini lagi ribet menyusun proposal",NotSpam
"Sori juga hp kemaren sering error jadi ga dibales Cuma bisa balas kadang2",NotSpam
"Udah, hari Selasa itu diurusnya...",NotSpam
"Shalomm intermed! Nanti kita rapat ya di tvst jam 18.15. Konfirmasi ya dateng apa engga... Gbu :)",NotSpam
"Selamat hari mingguu!! Jangan lupa ya, besok kita rapat intermed di tvst jam 18.15. Datengyah datengyah.. Gbuu :D",NotSpam
"Shallom intermeds. Ini anthony, koordiv intermedia. Nanti kita rapat ya di tvst pukul 18:15. Konfirmasi ya hadir atau tidak Gbuu :D",NotSpam
"Pendaftaran nomor anda berhasil. Terima kasih. *Update ttg Barca, Inter dan Arsenal tekan *465#",NotSpam
"Fer selamat ulang tahun panjang umur sukses selalu",NotSpam
"Nenk coba aja tlpn mas yuli dr nganter sampe skrng lom plng",NotSpam
"Siip dech",NotSpam
"Tokopedia - Isi ulang pulsa BERHASIL pada nomor 08128135005 dengan produk Telkomsel - Simpati - 50.000 pada tgl 22 Agustus 2016 16:14",NotSpam
"Aslmkm, mba nilta, bibit duren bibit mangga sm bibit rambutan, sm kitri jg semuanya 2,250000 kpn sy ngambil uang'nya k bndung.",NotSpam
"Nenk kang asep jumlah uangnya 2250000",NotSpam
"Perekaman e Ktp bisa, ditunggu skrg di Kecamatan",NotSpam
"Maaf saya lagi diluar ikut gerak jalan PORPEMKOT",NotSpam
"Yah beli makannya dmn, masih jauh ga. Ada yg bisa jemput ga",NotSpam
"Selamat! Anda mendapat 10 poin dari isi ulang pulsa 50000. Tambah isi ulang utk dapat Poin lebih banyak. Info hub *700# atau klik www.telkomsel.com/poin. S&K",NotSpam
"Tolong diatur saja, bagaimana caranya agar dana bisa terpenuhi",NotSpam
"Gunakan kode OTP bxkgid4i atas pembayaran belanja Anda pada merchant Tokopedia sejumlah Rp. 50.000. No transaksi 36630511. BCA KlikPay",NotSpam
"Oiya teh maaf kemaren lupa muluu ini no rek aku BNI 0383482373 an Asanilta Fahda",NotSpam
"Setelah memiliki rekening PayPal, kini saatnya mempelajari mudahnya menggunakan layanan kami. Pada dasarnya, yang Anda perlukan saat checkout adalah alamat email dan sandi Anda. Tidak ada keharusan memasukkan rincian kartu (yang tentu saja lebih aman bagi Anda) atau mengisi formulir online yang panjang. Selain itu, pembelian yang memenuhi syarat akan dilindungi dengan Perlindungan Pembeli",NotSpam
"ibu saya udah di depan rumah y",NotSpam
"Fery sehat? Udah makan?",NotSpam
"Siip, maaf yaa drtd ga pegang hp",NotSpam
"No.ponsel anda telah berhasil diisi pulsa oleh NIDI@PULSA sebesar Rp.20000 Regular pada 28/07 13:15.Ref:276175300.Dpt MBL tkn *123*45*1# ",NotSpam
"Besok bawa 35 yah buat baju+konsumsi di bis ke civita",NotSpam
"Maaf aku baru bacaaa",NotSpam
"halo apa kabar?",NotSpam
"Ok pak, sebentar lg saya ke depan",NotSpam
"Rekening Ponsel 13/05/2016 02:10:10 No Ref: 4168575094 Tarik tunai IDR 100,000.00 di ATM ID:3696  Berhasil.",NotSpam
"[KUMPUL DEFERO] malam panitia DEFERO 2015. penasaran udh jd panitia tp blm tau divisi apa?? dtg ya bsk 13 APRIL 2015, KUMPUL PERDANA PANITIA DEFERO 2015, di STUDIO RK @18.30 (sdh mkn&sholat). Ada makanan looh..see yaa!!",NotSpam
